Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[38]     1.7    0.02    0.02   93968         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [38]
                0.00    0.02   93965/106740      std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [63]
                0.00    0.00   93968/241851      std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [170]
-----------------------------------------------
                0.00    0.00   50086/15428167     RL::SimpleMDP::GetControlValueFunction(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) const [8]
                0.02    0.00 6317319/15428167     RL::SimpleMDP::GetControlCount(unsigned int) const [33]
                0.02    0.00 9060762/15428167     RL::SimpleMDP::GetNextStep(RL::Step const&) const [6]
[39]     1.7    0.04    0.00 15428167         std::vector<std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >, std::allocator<std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >::operator[](unsigned long) const [39]
-----------------------------------------------
                0.00    0.00  599296/7563936     std::vector<RL::Step, std::allocator<RL::Step> >::_M_insert_aux(__gnu_cxx::__normal_iterator<RL::Step*, std::vector<RL::Step, std::allocator<RL::Step> > >, RL::Step const&) [15]
                0.01    0.02 6964640/7563936     std::vector<RL::Step, std::allocator<RL::Step> >::push_back(RL::Step const&) [13]
[40]     1.7    0.02    0.03 7563936         void __gnu_cxx::__alloc_traits<std::allocator<RL::Step> >::construct<RL::Step>(std::allocator<RL::Step>&, RL::Step*, RL::Step const&) [40]
                0.03    0.00 7563936/7563936     __gnu_cxx::new_allocator<RL::Step>::construct(RL::Step*, RL::Step const&) [60]
-----------------------------------------------
                0.00    0.00      26/13708       RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::PolicyEvaluation(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, unsigned int) const [3]
                0.00    0.00     910/13708       RL::SimpleMDP::SimpleMDP(unsigned int) [35]
                0.00    0.03   12772/13708       RL::SimpleMDP::GetControlValueFunction(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) const [8]
[41]     1.5    0.00    0.04   13708         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long, std::vector<double, std::allocator<double> >) [41]
                0.00    0.03   13708/13708       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [54]
                0.01    0.00   27416/103737      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [51]
                0.00    0.00   13708/13708       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [678]
-----------------------------------------------
                0.00    0.00       4/66          EpsilonSoftOnPolicyMonteCarloTest_PolicyEvaluation_Test::TestBody() [18]
                0.00    0.01      22/66          RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::PolicyIteration(RL::Policy&, unsigned int, unsigned int) [5]
                0.00    0.02      40/66          EpsilonSoftOnPolicyMonteCarloTest_EpsilonGreedy_Test::TestBody() [52]
[42]     1.5    0.00    0.04      66         RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::EpsilonGreedy(RL::Policy const&, double, RL::StochasticPolicy&) const [42]
                0.00    0.02      66/286         RL::SimpleMDP::GetStochasticPolicy(RL::Policy const&, RL::StochasticPolicy&) const [24]
                0.00    0.01    3306/3362        RL::StochasticPolicy::SetProbability(unsigned int, std::vector<double, std::allocator<double> > const&) [83]
                0.00    0.00    3306/93968       std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [38]
                0.00    0.00    3306/9206895     RL::StochasticPolicy::operator[](unsigned int) const [34]
                0.00    0.00    6480/38483013     std::vector<double, std::allocator<double> >::operator[](unsigned long) [21]
                0.00    0.00    6480/40997       RL::Policy::operator[](unsigned int) const [267]
                0.00    0.00    3372/20965       RL::StochasticPolicy::GetStateCount() const [280]
                0.00    0.00    3306/24558       RL::RandomIdx::GetValueMax() const [642]
                0.00    0.00    3306/122201      std::allocator<double>::allocator() [557]
                0.00    0.00    3306/376827      std::allocator<double>::~allocator() [505]
                0.00    0.00    3306/270081      std::vector<double, std::allocator<double> >::~vector() [515]
-----------------------------------------------
                0.00    0.00       3/77386       StochasticPolicyTest_SetProbability1_Test::TestBody() [221]
                0.00    0.00       6/77386       StochasticPolicyTest_SetProbability0_Test::TestBody() [227]
                0.00    0.00     161/77386       StochasticPolicyTest_Constructor1_Test::TestBody() [214]
                0.00    0.02   37982/77386       RL::SimpleMDP::GetControlValueFunction(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) const [8]
                0.00    0.02   39234/77386       RL::RandomIdx::operator=(RL::RandomIdx const&) [55]
[43]     1.5    0.00    0.03   77386         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [43]
                0.00    0.01   19349/19349       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [87]
                0.00    0.01   19349/19349       void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<double>&) [125]
                0.00    0.01   58037/58037       double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [128]
                0.00    0.00   77386/226078      std::vector<double, std::allocator<double> >::end() const [167]
                0.00    0.00   77386/226887      std::vector<double, std::allocator<double> >::begin() const [157]
                0.00    0.00   96735/1606958     std::vector<double, std::allocator<double> >::size() const [488]
                0.00    0.00   77386/77386       std::vector<double, std::allocator<double> >::capacity() const [587]
                0.00    0.00   77386/731471      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [493]
                0.00    0.00   58037/345954      void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [509]
                0.00    0.00   58037/345954      std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [507]
                0.00    0.00   19349/37185       std::vector<double, std::allocator<double> >::end() [611]
                0.00    0.00   19349/37185       std::vector<double, std::allocator<double> >::begin() [612]
-----------------------------------------------
                0.00    0.01   23523/147883      RL::RandomIdx::RandomIdx(std::vector<double, std::allocator<double> > const&, unsigned int) [31]
                0.00    0.01   55770/147883      RL::RandomIdx::RandomIdx(RL::RandomIdx const&) [72]
                0.00    0.02   68590/147883      void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [76]
[44]     1.4    0.00    0.03  147883         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [44]
                0.00    0.02  147883/205920      double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [47]
                0.00    0.00  147883/226078      std::vector<double, std::allocator<double> >::end() const [167]
                0.00    0.00  147883/226887      std::vector<double, std::allocator<double> >::begin() const [157]
                0.00    0.00  147883/241851      std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [170]
                0.00    0.00  147883/183555      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [543]
                0.00    0.00  147883/147883      __gnu_cxx::__alloc_traits<std::allocator<double> >::_S_select_on_copy(std::allocator<double> const&) [547]
                0.00    0.00  147883/1606958     std::vector<double, std::allocator<double> >::size() const [488]
                0.00    0.00  147883/731471      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [493]
-----------------------------------------------
                0.00    0.03  205920/205920      double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [46]
[45]     1.4    0.00    0.03  205920         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [45]
                0.02    0.02  205920/205920      double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [48]
-----------------------------------------------
                0.00    0.03  205920/205920      double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [47]
[46]     1.4    0.00    0.03  205920         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [46]
                0.00    0.03  205920/205920      double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [45]
-----------------------------------------------
                0.00    0.01   58037/205920      double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [128]
                0.00    0.02  147883/205920      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [44]
[47]     1.4    0.00    0.03  205920         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [47]
                0.00    0.03  205920/205920      double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [46]
-----------------------------------------------
                0.02    0.02  205920/205920      double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [45]
[48]     1.4    0.02    0.02  205920         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [48]
                0.02    0.00  411840/450538      std::_Miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [65]
                0.00    0.00  205920/205920      double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [522]
-----------------------------------------------
                0.00    0.00      64/3595840     RL::Step* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<RL::Step const*, std::vector<RL::Step, std::allocator<RL::Step> > >, RL::Step*>(__gnu_cxx::__normal_iterator<RL::Step const*, std::vector<RL::Step, std::allocator<RL::Step> > >, __gnu_cxx::__normal_iterator<RL::Step const*, std::vector<RL::Step, std::allocator<RL::Step> > >, RL::Step*) [288]
                0.02    0.01 3595776/3595840     RL::Step* std::__copy_move_a2<false, RL::Step*, RL::Step*>(RL::Step*, RL::Step*, RL::Step*) [32]
[49]     1.4    0.02    0.01 3595840         std::_Niter_base<RL::Step*>::iterator_type std::__niter_base<RL::Step*>(RL::Step*) [49]
                0.01    0.00 3595840/5993024     std::_Iter_base<RL::Step*, false>::_S_base(RL::Step*) [68]
-----------------------------------------------
                0.00    0.00  540512/7511017     SimpleMDPTest_GetEpisode0_Test::TestBody() [11]
                0.01    0.00 2318858/7511017     SimpleMDPTest_GetEpisode1_Test::TestBody() [10]
                0.02    0.00 4651647/7511017     RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::PolicyEvaluation(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, unsigned int) const [3]
[50]     1.3    0.03    0.00 7511017         std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::operator[](unsigned long) [50]
-----------------------------------------------
                0.00    0.00     167/103737      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator=(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [268]
                0.00    0.00    1702/103737      RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::PolicyEvaluation(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, unsigned int) const [3]
                0.00    0.00    5938/103737      RL::SimpleMDP::SimpleMDP(unsigned int) [35]
                0.00    0.00   13682/103737      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [140]
                0.01    0.00   27416/103737      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long, std::vector<double, std::allocator<double> >) [41]
                0.02    0.00   54832/103737      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [75]
[51]     1.3    0.03    0.00  103737         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [51]
-----------------------------------------------
                0.00    0.03       4/4           void testing::internal::HandleSehExceptionsInMethodIfSupported<testing::Test, void>(testing::Test*, void (testing::Test::*)(), char const*) [1]
[52]     1.2    0.00    0.03       4         EpsilonSoftOnPolicyMonteCarloTest_EpsilonGreedy_Test::TestBody() [52]
                0.00    0.02      40/66          RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::EpsilonGreedy(RL::Policy const&, double, RL::StochasticPolicy&) const [42]
                0.00    0.00       4/16          RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::EpsilonSoftOnPolicyMonteCarlo(RL::SimpleMDP const&) [74]
                0.00    0.00       4/54          RL::SimpleMDP::SimpleMDP(unsigned int) [35]
                0.00    0.00       4/230         RL::SimpleMDP::GetRegularPolicy(RL::Policy&) const [220]
                0.00    0.00    1630/2243        RL::StochasticPolicy::GetControlCount(unsigned int) const [292]
                0.00    0.00    1670/20965       RL::StochasticPolicy::GetStateCount() const [280]
                0.00    0.00       8/75625       RL::RandomIdx::GetProbability(unsigned int) const [62]
                0.00    0.00       4/937         RL::Policy::Policy(unsigned int) [266]
                0.00    0.00       8/9206895     RL::StochasticPolicy::operator[](unsigned int) const [34]
                0.00    0.00       8/40997       RL::Policy::operator[](unsigned int) const [267]
                0.00    0.00      40/393         RL::StochasticPolicy::StochasticPolicy() [859]
                0.00    0.00      40/734         RL::StochasticPolicy::~StochasticPolicy() [797]
                0.00    0.00       8/4221        testing::AssertionResult::operator bool() const [694]
                0.00    0.00       8/4221        testing::AssertionResult::~AssertionResult() [690]
                0.00    0.00       4/150         testing::WithParamInterface<int>::GetParam() const [998]
                0.00    0.00       4/968         RL::Policy::~Policy() [767]
                0.00    0.00       4/16          RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::~EpsilonSoftOnPolicyMonteCarlo() [1441]
                0.00    0.00       4/54          RL::SimpleMDP::~SimpleMDP() [1148]
-----------------------------------------------
                0.00    0.03   13708/13708       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [54]
[53]     1.2    0.00    0.03   13708         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [53]
                0.00    0.02   13708/13708       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [75]
                0.00    0.01   13708/14068       void std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [86]
                0.00    0.00   54832/83664       std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [580]
                0.00    0.00   27416/54832       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [596]
                0.00    0.00   27416/27416       std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [637]
                0.00    0.00   13708/13708       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() [679]
                0.00    0.00   13708/13708       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::difference_type __gnu_cxx::operator-<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [677]
                0.00    0.00   13708/27917       std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [629]
                0.00    0.00   13708/28331       void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [627]
                0.00    0.00   13708/28331       std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [625]
-----------------------------------------------
                0.00    0.03   13708/13708       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long, std::vector<double, std::allocator<double> >) [41]
[54]     1.2    0.00    0.03   13708         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [54]
                0.00    0.03   13708/13708       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [53]
-----------------------------------------------
                0.00    0.00     322/39234       StochasticPolicyTest_Constructor1_Test::TestBody() [214]
                0.00    0.00    1160/39234       RL::StochasticPolicy::StochasticPolicy(std::vector<unsigned int, std::allocator<unsigned int> > const&) [146]
                0.00    0.00    1712/39234       RL::SimpleMDP::SimpleMDP(unsigned int) [35]
                0.00    0.00    3356/39234       RL::StochasticPolicy::SetProbability(unsigned int, std::vector<double, std::allocator<double> > const&) [83]
                0.00    0.01   15827/39234       RL::RandomIdx* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<RL::RandomIdx const*, RL::RandomIdx*>(RL::RandomIdx const*, RL::RandomIdx const*, RL::RandomIdx*) [93]
                0.00    0.01   16857/39234       RL::SimpleMDP::GetStochasticPolicy(RL::Policy const&, RL::StochasticPolicy&) const [24]
[55]     1.2    0.01    0.02   39234         RL::RandomIdx::operator=(RL::RandomIdx const&) [55]
                0.00    0.02   39234/77386       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [43]
                0.00    0.00   39234/39730       std::vector<unsigned int, std::allocator<unsigned int> >::operator=(std::vector<unsigned int, std::allocator<unsigned int> > const&) [609]
-----------------------------------------------
                0.00    0.03  124576/124576      void std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [57]
[56]     1.1    0.00    0.03  124576         void std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [56]
                0.01    0.02  124576/124576      double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [59]
-----------------------------------------------
                0.00    0.03  124576/124576      void std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [58]
[57]     1.1    0.00    0.03  124576         void std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [57]
                0.00    0.03  124576/124576      void std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [56]
-----------------------------------------------
                0.00    0.00   17836/124576      std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [184]
                0.00    0.02  106740/124576      std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [63]
[58]     1.1    0.00    0.03  124576         void std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [58]
                0.00    0.03  124576/124576      void std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [57]
-----------------------------------------------
                0.01    0.02  124576/124576      void std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [56]
[59]     1.1    0.01    0.02  124576         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [59]
                0.02    0.00  124576/124576      __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [66]
                0.00    0.00  124576/437512      std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [503]
-----------------------------------------------
                0.03    0.00 7563936/7563936     void __gnu_cxx::__alloc_traits<std::allocator<RL::Step> >::construct<RL::Step>(std::allocator<RL::Step>&, RL::Step*, RL::Step const&) [40]
[60]     1.1    0.03    0.00 7563936         __gnu_cxx::new_allocator<RL::Step>::construct(RL::Step*, RL::Step const&) [60]
                0.00    0.00 7563936/7708363     operator new(unsigned long, void*) [484]
-----------------------------------------------
                0.01    0.01  599296/599296      std::vector<RL::Step, std::allocator<RL::Step> >::_M_insert_aux(__gnu_cxx::__normal_iterator<RL::Step*, std::vector<RL::Step, std::allocator<RL::Step> > >, RL::Step const&) [15]
[61]     1.0    0.01    0.01  599296         std::vector<RL::Step, std::allocator<RL::Step> >::_M_check_len(unsigned long, char const*) const [61]
                0.01    0.00  599296/634292      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [119]
                0.00    0.00 2397184/10175393     std::vector<RL::Step, std::allocator<RL::Step> >::size() const [67]
                0.00    0.00 1198592/1198592     std::vector<RL::Step, std::allocator<RL::Step> >::max_size() const [492]
-----------------------------------------------
                0.00    0.00       8/75625       EpsilonSoftOnPolicyMonteCarloTest_EpsilonGreedy_Test::TestBody() [52]
                0.00    0.00      12/75625       StochasticPolicyTest_SetProbability1_Test::TestBody() [221]
                0.00    0.00      18/75625       StochasticPolicyTest_SetProbability0_Test::TestBody() [227]
                0.00    0.00     128/75625       SimpleMDPTest_GetEpisode1_Test::TestBody() [10]
                0.00    0.00     163/75625       RandomIdxTest_GetProbabilityTest_Test::TestBody() [269]
                0.02    0.00   75296/75625       RL::SimpleMDP::GetControlValueFunction(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) const [8]
[62]     1.0    0.02    0.00   75625         RL::RandomIdx::GetProbability(unsigned int) const [62]
                0.00    0.00 1210000/37453810     std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long) const [29]
                0.00    0.00  151250/2443862     std::vector<double, std::allocator<double> >::operator[](unsigned long) const [113]
-----------------------------------------------
                0.00    0.00       3/106740      void std::vector<double, std::allocator<double> >::_M_initialize_dispatch<int>(int, int, std::__true_type) [333]
