Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      2.33     0.00      322     0.00     0.00  testing::AssertionResult testing::internal::EqHelper<false>::Compare<int, unsigned int>(char const*, char const*, int const&, unsigned int const&)
  0.00      2.33     0.00      320     0.00     0.00  std::_Vector_base<RL::EV3LineTracerState, std::allocator<RL::EV3LineTracerState> >::_M_get_Tp_allocator()
  0.00      2.33     0.00      319     0.00     0.00  std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >::_M_fill_initialize(unsigned long, RL::RandomIdx const&)
  0.00      2.33     0.00      319     0.00     0.00  std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >::vector(unsigned long, RL::RandomIdx const&, std::allocator<RL::RandomIdx> const&)
  0.00      2.33     0.00      310     0.00     0.00  testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::BaseGenerator() const
  0.00      2.33     0.00      310     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const
  0.00      2.33     0.00      309     0.00     0.00  std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > >::size() const
  0.00      2.33     0.00      302     0.00     0.00  std::_Vector_base<std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >, std::allocator<std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >::_M_get_Tp_allocator()
  0.00      2.33     0.00      296     0.00     0.00  std::_Vector_base<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > >::_M_get_Tp_allocator()
  0.00      2.33     0.00      294     0.00     0.01  RL::StochasticPolicy::StochasticPolicy(std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > const&)
  0.00      2.33     0.00      292     0.00     0.00  testing::internal::ParamIterator<int>::operator*() const
  0.00      2.33     0.00      287     0.00     0.00  __gnu_cxx::new_allocator<RL::EV3LineTracerControl>::deallocate(RL::EV3LineTracerControl*, unsigned long)
  0.00      2.33     0.00      287     0.00     0.00  __gnu_cxx::new_allocator<RL::EV3LineTracerControl>::allocate(unsigned long, void const*)
  0.00      2.33     0.00      287     0.00     0.00  __gnu_cxx::__normal_iterator<RL::EV3LineTracerControl*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > >::difference_type __gnu_cxx::operator-<RL::EV3LineTracerControl*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > >(__gnu_cxx::__normal_iterator<RL::EV3LineTracerControl*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > const&, __gnu_cxx::__normal_iterator<RL::EV3LineTracerControl*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > const&)
  0.00      2.33     0.00      287     0.00     0.00  __gnu_cxx::new_allocator<int>::max_size() const
  0.00      2.33     0.00      287     0.00     0.00  std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >::_M_check_len(unsigned long, char const*) const
  0.00      2.33     0.00      287     0.00     0.00  void std::__uninitialized_fill_n<true>::__uninit_fill_n<RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl>(RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl const&)
  0.00      2.33     0.00      287     0.00     0.00  std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >::_M_fill_insert(__gnu_cxx::__normal_iterator<RL::EV3LineTracerControl*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > >, unsigned long, RL::EV3LineTracerControl const&)
  0.00      2.33     0.00      287     0.00     0.00  std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >::end()
  0.00      2.33     0.00      287     0.00     0.00  std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >::begin()
  0.00      2.33     0.00      287     0.00     0.00  std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >::insert(__gnu_cxx::__normal_iterator<RL::EV3LineTracerControl*, std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > >, unsigned long, RL::EV3LineTracerControl const&)
  0.00      2.33     0.00      287     0.00     0.00  std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >::resize(unsigned long, RL::EV3LineTracerControl)
  0.00      2.33     0.00      287     0.00     0.00  __gnu_cxx::__enable_if<!std::__is_scalar<RL::EV3LineTracerControl>::__value, RL::EV3LineTracerControl*>::__type std::__fill_n_a<RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl>(RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl const&)
  0.00      2.33     0.00      287     0.00     0.00  void std::uninitialized_fill_n<RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl>(RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl const&)
  0.00      2.33     0.00      287     0.00     0.00  void std::__uninitialized_fill_n_a<RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl, RL::EV3LineTracerControl>(RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl const&, std::allocator<RL::EV3LineTracerControl>&)
  0.00      2.33     0.00      287     0.00     0.00  RL::EV3LineTracerControl* std::fill_n<RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl>(RL::EV3LineTracerControl*, unsigned long, RL::EV3LineTracerControl const&)
  0.00      2.33     0.00      286     0.00     0.00  void RL::Policy::Verify<RL::SimpleMDP>(RL::SimpleMDP const&) const
  0.00      2.33     0.00      286     0.00     0.21  RL::SimpleMDP::GetStochasticPolicy(RL::Policy const&, RL::StochasticPolicy&) const
  0.00      2.33     0.00      275     0.00     0.01  void std::_Destroy_aux<false>::__destroy<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*>(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*)
  0.00      2.33     0.00      275     0.00     0.00  std::_Vector_base<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_M_deallocate(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, unsigned long)
  0.00      2.33     0.00      275     0.00     0.01  void std::_Destroy<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*>(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*)
  0.00      2.33     0.00      275     0.00     0.01  void std::_Destroy<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >&)
  0.00      2.33     0.00      268     0.00     0.00  testing::internal::GTestMutexLock::GTestMutexLock(testing::internal::MutexBase*)
  0.00      2.33     0.00      268     0.00     0.00  testing::internal::GTestMutexLock::~GTestMutexLock()
  0.00      2.33     0.00      268     0.00     0.00  testing::internal::MutexBase::Lock()
  0.00      2.33     0.00      268     0.00     0.00  testing::internal::MutexBase::Unlock()
  0.00      2.33     0.00      264     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&)
  0.00      2.33     0.00      264     0.00     0.00  __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&)
  0.00      2.33     0.00      264     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const
  0.00      2.33     0.00      264     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::max_size() const
  0.00      2.33     0.00      264     0.00     0.00  std::string* std::__uninitialized_copy<false>::__uninit_copy<std::string*, std::string*>(std::string*, std::string*, std::string*)
  0.00      2.33     0.00      264     0.00     0.00  std::string* std::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*)
  0.00      2.33     0.00      264     0.00     0.00  std::string* std::__uninitialized_copy_a<std::string*, std::string*, std::string>(std::string*, std::string*, std::string*, std::allocator<std::string>&)
  0.00      2.33     0.00      264     0.00     0.00  std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&)
  0.00      2.33     0.00      246     0.00     0.01  RL::SimpleMDP::SetCurrentPolicy(RL::StochasticPolicy const&)
  0.00      2.33     0.00      246     0.00     0.00  void RL::StochasticPolicy::Verify<RL::SimpleMDP>(RL::SimpleMDP const&) const
  0.00      2.33     0.00      246     0.00     0.00  testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::Current() const
  0.00      2.33     0.00      236     0.00     0.00  bool __gnu_cxx::operator!=<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >(__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > const&, __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > const&)
  0.00      2.33     0.00      236     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, true>::_S_base(__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      2.33     0.00      236     0.00     0.01  RL::RandomIdx* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<RL::RandomIdx const*, RL::RandomIdx*>(RL::RandomIdx const*, RL::RandomIdx const*, RL::RandomIdx*)
  0.00      2.33     0.00      236     0.00     0.00  void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >(__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      2.33     0.00      236     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >(__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      2.33     0.00      236     0.00     0.01  RL::RandomIdx* std::__copy_move_a<false, RL::RandomIdx const*, RL::RandomIdx*>(RL::RandomIdx const*, RL::RandomIdx const*, RL::RandomIdx*)
  0.00      2.33     0.00      236     0.00     0.01  __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >(__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      2.33     0.00      236     0.00     0.01  __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > std::copy<__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >(__gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx const*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      2.33     0.00      236     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > >(__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >)
  0.00      2.33     0.00      236     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, RL::RandomIdx>(__gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, __gnu_cxx::__normal_iterator<RL::RandomIdx*, std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >, std::allocator<RL::RandomIdx>&)
  0.00      2.33     0.00      231     0.00     0.00  __gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestCaseInfoBase**, std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> > >::operator*() const
  0.00      2.33     0.00      230     0.00     0.00  RL::SimpleMDP::GetRegularPolicy(RL::Policy&) const
  0.00      2.33     0.00      229     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >*, std::vector<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> >, std::allocator<std::vector<RL::EV3LineTracerControl, std::allocator<RL::EV3LineTracerControl> > > > >::base() const
  0.00      2.33     0.00      226     0.00     0.00  __gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestCaseInfoBase**, std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> > >::__normal_iterator(testing::internal::ParameterizedTestCaseInfoBase** const&)
  0.00      2.33     0.00      221     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::deallocate(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, unsigned long)
  0.00      2.33     0.00      221     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::allocate(unsigned long, void const*)
  0.00      2.33     0.00      221     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::new_allocator()
  0.00      2.33     0.00      221     0.00     0.00  std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::allocator()
  0.00      2.33     0.00      221     0.00     0.00  std::_Vector_base<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_M_allocate(unsigned long)
  0.00      2.33     0.00      221     0.00     0.00  std::_Vector_base<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_Vector_impl::~_Vector_impl()
  0.00      2.33     0.00      221     0.00     0.00  std::_Vector_base<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::~_Vector_base()
  0.00      2.33     0.00      221     0.00     0.01  void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, unsigned long, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, unsigned long, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&)
  0.00      2.33     0.00      221     0.00     0.01  std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::~vector()
  0.00      2.33     0.00      221     0.00     0.01  void std::uninitialized_fill_n<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, unsigned long, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, unsigned long, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&)
  0.00      2.33     0.00      221     0.00     0.01  void std::__uninitialized_fill_n_a<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, unsigned long, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, unsigned long, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >&)
  0.00      2.33     0.00      217     0.00     0.22  RL::SimpleMDP::SetCurrentPolicy(RL::Policy const&)
  0.00      2.33     0.00      216     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >*, std::vector<std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> >, std::allocator<std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > > > >::base() const
  0.00      2.33     0.00      216     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >*, std::vector<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > > >::base() const
  0.00      2.33     0.00      214     0.00     0.00  RL::ReadSingleControl::setControlIndex(unsigned int)
  0.00      2.33     0.00      214     0.00     0.00  std::type_info::operator==(std::type_info const&) const
  0.00      2.33     0.00      212     0.00     0.00  testing::internal::scoped_ptr<testing::internal::ParamIteratorInterface<int> >::reset(testing::internal::ParamIteratorInterface<int>*)
  0.00      2.33     0.00      212     0.00     0.00  testing::internal::scoped_ptr<testing::internal::ParamIteratorInterface<int> >::scoped_ptr(testing::internal::ParamIteratorInterface<int>*)
  0.00      2.33     0.00      212     0.00     0.00  testing::internal::scoped_ptr<testing::internal::ParamIteratorInterface<int> >::~scoped_ptr()
  0.00      2.33     0.00      212     0.00     0.00  testing::internal::ParamIterator<int>::ParamIterator(testing::internal::ParamIteratorInterface<int>*)
  0.00      2.33     0.00      212     0.00     0.00  testing::internal::ParamIterator<int>::~ParamIterator()
  0.00      2.33     0.00      212     0.00     0.00  testing::internal::ParamIteratorInterface<int>::ParamIteratorInterface()
  0.00      2.33     0.00      212     0.00     0.00  testing::internal::ParamIteratorInterface<int>::~ParamIteratorInterface()
  0.00      2.33     0.00      212     0.00     0.00  testing::internal::linked_ptr<testing::internal::ParamGeneratorInterface<int> const>::operator->() const
  0.00      2.33     0.00      207     0.00     0.00  __gnu_cxx::__normal_iterator<RL::EV3LineTracerState*, std::vector<RL::EV3LineTracerState, std::allocator<RL::EV3LineTracerState> > >::base() const
  0.00      2.33     0.00      203     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long)
  0.00      2.33     0.00      202     0.00     0.00  int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*)
  0.00      2.33     0.00      200     0.00     0.00  testing::Message& testing::Message::operator<< <int>(int const&)
  0.00      2.33     0.00      199     0.00     0.00  RL::EV3LineTracer::getMotorSpeedMax()
  0.00      2.33     0.00      199     0.00     0.00  RL::EV3LineTracer::getMotorSpeedMin()
  0.00      2.33     0.00      199     0.00     0.00  RL::InputProcedure::InputProcedure()
  0.00      2.33     0.00      199     0.00     0.00  RL::InputProcedure::~InputProcedure()
  0.00      2.33     0.00      199     0.00     0.00  RL::ReadSingleControl::process(RL::InputContext&)
  0.00      2.33     0.00      198     0.00     0.00  RL::ReadSingleState::SetStateIndex(unsigned int)
  0.00      2.33     0.00      191     0.00     0.00  RL::EV3LineTracer::checkIndex(unsigned int, unsigned int)
  0.00      2.33     0.00      191     0.00     0.00  RL::EV3LineTracer::setControl(unsigned int, unsigned int, unsigned int, unsigned int)
  0.00      2.33     0.00      187     0.00     0.00  testing::internal::scoped_ptr<int const>::scoped_ptr(int const*)
  0.00      2.33     0.00      187     0.00     0.00  testing::internal::scoped_ptr<int const>::~scoped_ptr()
  0.00      2.33     0.00      187     0.00     0.00  testing::internal::TestFactoryBase::TestFactoryBase()
  0.00      2.33     0.00      187     0.00     0.00  testing::internal::TestFactoryBase::~TestFactoryBase()
  0.00      2.33     0.00      187     0.00     0.00  testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::Iterator(testing::internal::ParamGeneratorInterface<int> const*, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  0.00      2.33     0.00      187     0.00     0.00  testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::~Iterator()
  0.00      2.33     0.00      187     0.00     0.00  testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::~Iterator()
  0.00      2.33     0.00      187     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&)
  0.00      2.33     0.00      186     0.00     0.00  void RL::EV3LineTracer::ReadToken<double>(std::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::string const&, double&)
  0.00      2.33     0.00      184     0.00     0.00  std::_Miter_base<RL::EV3LineTracerState*>::iterator_type std::__miter_base<RL::EV3LineTracerState*>(RL::EV3LineTracerState*)
  0.00      2.33     0.00      179     0.00     0.00  testing::internal::ConstCharPtr::ConstCharPtr(char const*)
  0.00      2.33     0.00      179     0.00     0.00  testing::internal::scoped_ptr<testing::internal::ParamIteratorInterface<int> >::operator*() const
  0.00      2.33     0.00      179     0.00     0.00  testing::internal::ConstCharPtr::operator bool() const
  0.00      2.33     0.00      179     0.00     0.00  testing::internal::ParamIterator<int>::operator==(testing::internal::ParamIterator<int> const&) const
  0.00      2.33     0.00      179     0.00     0.00  testing::internal::ParamIterator<int>::operator!=(testing::internal::ParamIterator<int> const&) const
  0.00      2.33     0.00      179     0.00     0.00  testing::internal::ParamGenerator<int>::end() const
  0.00      2.33     0.00      179     0.00     0.00  std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> >::end()
  0.00      2.33     0.00      178     0.00     0.00  __gnu_cxx::new_allocator<std::vector<RL::RandomIdx, std::allocator<RL::RandomIdx> > >::max_size() const
  0.00      2.33     0.00      177     0.00     0.00  RL::EpsilonSoftOnPolicyMonteCarlo<RL::SimpleMDP>::PolicyImprovement(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, RL::Policy&) const
  0.00      2.33     0.00      176     0.00     0.01  RL::ReadSingleState::process(RL::InputContext&)
  0.00      2.33     0.00      175     0.00     0.00  bool __gnu_cxx::operator!=<testing::internal::ParameterizedTestCaseInfoBase**, std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> > >(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestCaseInfoBase**, std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> > > const&, __gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestCaseInfoBase**, std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> > > const&)
  0.00      2.33     0.00      175     0.00     0.00  bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      2.33     0.00      170     0.00     0.01  RL::EV3LineTracer::setState(unsigned int, double, unsigned int)
  0.00      2.33     0.00      167     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::new_allocator(__gnu_cxx::new_allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&)
  0.00      2.33     0.00      167     0.00     0.00  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::capacity() const
  0.00      2.33     0.00      167     0.00     0.00  std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::allocator(std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&)
  0.00      2.33     0.00      167     0.00     0.00  std::_Vector_base<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&)
  0.00      2.33     0.00      167     0.00     0.00  std::_Vector_base<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::allocator<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::_M_create_storage(unsigned long)
